10/31/2015 19:40, 	  5.205,      98.056,	    5.128,	98.016
11/1/2015 19:30, 	 5.488,	     98.206,	   5.462,      98.192
11/1/2015 19:40, 	 5.514,	     98.220,	   5.462,      98.192
11/1/2015 19:50, 	 5.514,	     98.220,	   5.488,      98.206
11/1/2015 20:00, 	 5.539,	     98.233,	   5.488,      98.206
11/1/2015 20:10, 	 5.539,	     98.233,	   5.488,      98.206
11/1/2015 20:20, 	 5.539,	     98.233,	   5.488,      98.206
11/1/2015 20:30, 	 5.539,	     98.233,	   5.488,      98.206
11/1/2015 20:40, 	 5.539,	     98.233,	   5.488,      98.206
11/1/2015 20:50, 	 5.539,	     98.233,	   5.514,      98.220
11/1/2015 21:00, 	 5.539,	     98.233,	   5.514,      98.220
11/1/2015 21:10, 	 5.539,	     98.233,	   5.514,      98.220
11/1/2015 21:20, 	 5.565,	     98.247,	   5.514,      98.220
11/1/2015 21:30, 	 5.565,	     98.247,	   5.514,      98.220
11/1/2015 21:40, 	 5.565,	     98.247,	   5.514,      98.220
11/1/2015 21:50, 	 5.565,	     98.247,	   5.514,      98.220
11/1/2015 22:00, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 22:10, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 22:20, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 22:30, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 22:40, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 22:50, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 23:00, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 23:10, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 23:20, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 23:30, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 23:40, 	 5.565,	     98.247,	   5.539,      98.233
11/1/2015 23:50, 	 5.565,	     98.247,	   5.539,      98.233
11/2/2015 0:00, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 0:10, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 0:20, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 0:30, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 0:40, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 0:50, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 1:00, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 1:10, 	5.565,	    98.247,	  5.539,      98.233
11/2/2015 1:20, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 1:30, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 1:40, 	5.591,	    98.260,	  5.565,      98.247
11/2/2015 1:50, 	5.591,	    98.260,	  5.565,      98.247
11/2/2015 2:00, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 2:10, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 2:20, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 2:30, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 2:40, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 2:50, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 3:00, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 3:10, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 3:20, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 3:30, 	5.591,	    98.260,	  5.539,      98.233
11/2/2015 3:40, 	5.591,	    98.260,	  5.565,      98.247
11/2/2015 3:50, 	5.616,	    98.273,	  5.591,      98.260
11/2/2015 4:00, 	5.642,	    98.287,	  5.591,      98.260
11/2/2015 4:10, 	5.642,	    98.287,	  5.591,      98.260
11/2/2015 4:20, 	5.642,	    98.287,	  5.591,      98.260
11/2/2015 4:30, 	5.642,	    98.287,	  5.591,      98.260
11/2/2015 4:40, 	5.642,	    98.287,	  5.591,      98.260
11/2/2015 4:50, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 5:00, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 5:10, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 5:20, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 5:30, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 5:40, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 5:50, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 6:00, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 6:10, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 6:20, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 6:30, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 6:40, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 6:50, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 7:00, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 7:10, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 7:20, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 7:30, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 7:40, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 7:50, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 8:00, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 8:10, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 8:20, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 8:30, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 8:40, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 8:50, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 9:00, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 9:10, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 9:20, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 9:30, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 9:40, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 9:50, 	5.642,	    98.287,	  5.616,      98.273
11/2/2015 10:00, 	 5.642,	     98.287,	   5.616,      98.273
11/2/2015 10:10, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 10:20, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 10:30, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 10:40, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 10:50, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 11:00, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 11:10, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 11:20, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 11:30, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 11:40, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 11:50, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 12:00, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 12:10, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 12:20, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 12:30, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 12:40, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 12:50, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 13:00, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 13:10, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 13:20, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 13:30, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 13:40, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 13:50, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 14:00, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 14:10, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 14:20, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 14:30, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 14:40, 	 5.616,	     98.273,	   5.591,      98.260
11/2/2015 14:50, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 15:00, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 15:10, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 15:20, 	 5.642,	     98.287,	   5.591,      98.260
11/2/2015 15:30, 	 5.642,	     98.287,	   5.616,      98.273
11/2/2015 15:40, 	 5.642,	     98.287,	   5.616,      98.273
11/2/2015 15:50, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 16:00, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 16:10, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 16:20, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 16:30, 	 5.693,	     98.314,	   5.668,      98.301
11/2/2015 16:40, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 16:50, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 17:00, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 17:10, 	 5.693,	     98.314,	   5.668,      98.301
11/2/2015 17:20, 	 5.693,	     98.314,	   5.668,      98.301
11/2/2015 17:30, 	 5.693,	     98.314,	   5.668,      98.301
11/2/2015 17:40, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 17:50, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 18:00, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 18:10, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 18:20, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 18:30, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 18:40, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 18:50, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 19:00, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 19:10, 	 5.668,	     98.301,	   5.642,      98.287
11/2/2015 19:20, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 19:30, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 19:40, 	 5.693,	     98.314,	   5.642,      98.287
11/2/2015 19:50, 	 5.693,	     98.314,	   5.668,      98.301
11/2/2015 20:00, 	 5.719,	     98.328,	   5.693,      98.314
11/2/2015 20:10, 	 5.719,	     98.328,	   5.693,      98.314
11/2/2015 20:20, 	 5.719,	     98.328,	   5.693,      98.314
11/2/2015 20:30, 	 5.745,	     98.342,	   5.693,      98.314
11/2/2015 20:40, 	 5.745,	     98.342,	   5.693,      98.314
11/2/2015 20:50, 	 5.745,	     98.342,	   5.693,      98.314
11/2/2015 21:00, 	 5.745,	     98.342,	   5.693,      98.314
11/2/2015 21:10, 	 5.745,	     98.342,	   5.693,      98.314
11/2/2015 21:20, 	 5.745,	     98.342,	   5.693,      98.314
11/2/2015 21:30, 	 5.745,	     98.342,	   5.693,      98.314
11/2/2015 21:40, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 21:50, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 22:00, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 22:10, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 22:20, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 22:30, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 22:40, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 22:50, 	 5.745,	     98.342,	   5.719,      98.328
11/2/2015 23:00, 	 5.770,	     98.355,	   5.745,      98.342
11/2/2015 23:10, 	 5.770,	     98.355,	   5.745,      98.342
11/2/2015 23:20, 	 5.770,	     98.355,	   5.745,      98.342
11/2/2015 23:30, 	 5.770,	     98.355,	   5.745,      98.342
11/2/2015 23:40, 	 5.770,	     98.355,	   5.745,      98.342
11/2/2015 23:50, 	 5.745,	     98.342,	   5.745,      98.342
11/3/2015 0:00, 	5.770,	    98.355,	  5.745,      98.342
11/3/2015 0:10, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 0:20, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 0:30, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 0:40, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 0:50, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 1:00, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 1:10, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 1:20, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 1:30, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 1:40, 	5.745,	    98.342,	  5.693,      98.314
11/3/2015 1:50, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 2:00, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 2:10, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 2:20, 	5.745,	    98.342,	  5.719,      98.328
11/3/2015 2:30, 	5.719,	    98.328,	  5.693,      98.314
11/3/2015 2:40, 	5.719,	    98.328,	  5.693,      98.314
11/3/2015 2:50, 	5.693,	    98.314,	  5.693,      98.314
11/3/2015 3:00, 	5.693,	    98.314,	  5.668,      98.301
11/3/2015 3:10, 	5.693,	    98.314,	  5.668,      98.301
11/3/2015 3:20, 	5.693,	    98.314,	  5.668,      98.301
11/3/2015 3:30, 	5.693,	    98.314,	  5.668,      98.301
11/3/2015 3:40, 	5.693,	    98.314,	  5.668,      98.301
11/3/2015 3:50, 	5.668,	    98.301,	  5.668,      98.301
11/3/2015 4:00, 	5.668,	    98.301,	  5.642,      98.287
11/3/2015 4:10, 	5.668,	    98.301,	  5.642,      98.287
11/3/2015 4:20, 	5.642,	    98.287,	  5.642,      98.287
11/3/2015 4:30, 	5.642,	    98.287,	  5.616,      98.273
11/3/2015 4:40, 	5.642,	    98.287,	  5.616,      98.273
11/3/2015 4:50, 	5.642,	    98.287,	  5.616,      98.273
11/3/2015 5:00, 	5.616,	    98.273,	  5.591,      98.260
11/3/2015 5:10, 	5.565,	    98.247,	  5.565,      98.247
11/3/2015 5:20, 	5.565,	    98.247,	  5.539,      98.233
11/3/2015 5:30, 	5.539,	    98.233,	  5.514,      98.220
11/3/2015 5:40, 	5.539,	    98.233,	  5.514,      98.220
11/3/2015 5:50, 	5.514,	    98.220,	  5.488,      98.206
11/3/2015 6:00, 	5.539,	    98.233,	  5.514,      98.220
11/3/2015 6:10, 	5.514,	    98.220,	  5.488,      98.206
11/3/2015 6:20, 	5.539,	    98.233,	  5.514,      98.220
11/3/2015 6:30, 	5.539,	    98.233,	  5.514,      98.220
11/3/2015 6:40, 	5.539,	    98.233,	  5.514,      98.220
11/3/2015 6:50, 	5.514,	    98.220,	  5.488,      98.206
11/3/2015 7:00, 	5.514,	    98.220,	  5.514,      98.220
11/3/2015 7:10, 	5.514,	    98.220,	  5.488,      98.206
11/3/2015 7:20, 	5.514,	    98.220,	  5.488,      98.206
11/3/2015 7:30, 	5.514,	    98.220,	  5.488,      98.206
11/3/2015 7:40, 	5.514,	    98.220,	  5.488,      98.206
11/3/2015 7:50, 	5.462,	    98.192,	  5.437,      98.179
11/3/2015 8:00, 	5.488,	    98.206,	  5.462,      98.192
11/3/2015 8:10, 	5.437,	    98.179,	  5.437,      98.179
11/3/2015 8:20, 	5.411,	    98.165,	  5.411,      98.165
11/3/2015 8:30, 	5.411,	    98.165,	  5.385,      98.151
11/3/2015 8:40, 	5.385,	    98.151,	  5.385,      98.151
11/3/2015 8:50, 	5.385,	    98.151,	  5.360,      98.138
11/3/2015 9:00, 	5.385,	    98.151,	  5.360,      98.138
11/3/2015 9:10, 	5.360,	    98.138,	  5.360,      98.138
11/3/2015 9:20, 	5.360,	    98.138,	  5.334,      98.125
11/3/2015 9:30, 	5.360,	    98.138,	  5.334,      98.125
11/3/2015 9:40, 	5.334,	    98.125,	  5.334,      98.125
11/3/2015 9:50, 	5.334,	    98.125,	  5.308,      98.111
11/3/2015 10:00, 	 5.334,	     98.125,	   5.308,      98.111
11/3/2015 10:10, 	 5.308,	     98.111,	   5.282,      98.097
11/3/2015 10:20, 	 5.282,	     98.097,	   5.282,      98.097
11/3/2015 10:30, 	 5.282,	     98.097,	   5.282,      98.097
11/3/2015 10:40, 	 5.282,	     98.097,	   5.282,      98.097
11/3/2015 10:50, 	 5.257,	     98.084,	   5.257,      98.084
11/3/2015 11:00, 	 5.282,	     98.097,	   5.257,      98.084
11/3/2015 11:10, 	 5.282,	     98.097,	   5.257,      98.084
11/3/2015 11:20, 	 5.282,	     98.097,	   5.257,      98.084
11/3/2015 11:30, 	 5.257,	     98.084,	   5.231,      98.070
11/3/2015 11:40, 	 5.257,	     98.084,	   5.231,      98.070
11/3/2015 11:50, 	 5.231,	     98.070,	   5.231,      98.070
11/3/2015 12:00, 	 5.231,	     98.070,	   5.205,      98.056
11/3/2015 12:10, 	 5.231,	     98.070,	   5.205,      98.056
11/3/2015 12:20, 	 5.205,	     98.056,	   5.179,      98.043
11/3/2015 12:30, 	 5.179,	     98.043,	   5.179,      98.043
11/3/2015 12:40, 	 5.179,	     98.043,	   5.179,      98.043
11/3/2015 12:50, 	 5.179,	     98.043,	   5.154,      98.030
11/3/2015 13:00, 	 5.154,	     98.030,	   5.154,      98.030
11/3/2015 13:10, 	 5.154,	     98.030,	   5.128,      98.016
11/3/2015 13:20, 	 5.154,	     98.030,	   5.128,      98.016
11/3/2015 13:30, 	 5.154,	     98.030,	   5.128,      98.016
11/3/2015 13:40, 	 5.128,	     98.016,	   5.128,      98.016
11/3/2015 13:50, 	 5.128,	     98.016,	   5.128,      98.016
11/3/2015 14:00, 	 5.128,	     98.016,	   5.102,      98.002
11/3/2015 14:10, 	 5.128,	     98.016,	   5.102,      98.002
11/3/2015 14:20, 	 5.128,	     98.016,	   5.128,      98.016
11/3/2015 14:30, 	 5.128,	     98.016,	   5.102,      98.002
11/3/2015 14:40, 	 5.128,	     98.016,	   5.102,      98.002
11/3/2015 14:50, 	 5.128,	     98.016,	   5.102,      98.002
